"date","month","day","hour","trip_count","is_weekend","is_holiday","apparent_temperature","wind_speed","is_day","temperature","relative_humidity","precipitation","weather_code","season"
2024-01-17,1,17,0,46,0,0,15,5.2,0,16.8,47,0,3,"winter"
2024-01-17,1,17,5,101,0,0,12.1,4.2,0,13.2,70,0,3,"winter"
2024-01-17,1,17,6,462,0,0,10.4,3.1,0,11.7,71,0,3,"winter"
2024-01-17,1,17,7,843,0,0,9.9,2.9,0,11.2,74,0,2,"winter"
2024-01-17,1,17,8,1226,0,0,9.4,3.7,1,10.8,75,0,1,"winter"
2024-01-17,1,17,9,783,0,0,12.1,1.8,1,13.1,67,0,3,"winter"
2024-01-17,1,17,10,623,0,0,16.3,2.5,1,17.4,50,0,3,"winter"
2024-01-17,1,17,11,544,0,0,18.4,3.7,1,19.7,43,0,3,"winter"
2024-01-17,1,17,12,703,0,0,21.1,2.2,1,21.6,41,0,3,"winter"
2024-01-17,1,17,13,814,0,0,22.8,1.6,1,23.2,38,0,3,"winter"
2024-01-17,1,17,14,1048,0,0,23.7,1.1,1,24.5,34,0,3,"winter"
2024-01-17,1,17,15,1041,0,0,24.2,5.2,1,26,28,0,3,"winter"
2024-01-17,1,17,16,965,0,0,22.8,9.8,1,26.5,16,0,3,"winter"
2024-01-17,1,17,17,1223,0,0,21.2,11.8,1,25.6,14,0,3,"winter"
2024-01-17,1,17,18,1554,0,0,20.6,7.9,1,23.6,23,0,3,"winter"
2024-01-17,1,17,19,1171,0,0,19.9,4.9,0,21.9,33,0,3,"winter"
2024-01-17,1,17,20,722,0,0,18.9,3.5,0,20.5,38,0,3,"winter"
2024-01-17,1,17,21,539,0,0,17.5,4,0,19.2,41,0,3,"winter"
2024-01-17,1,17,22,322,0,0,16.6,4,0,18.3,43,0,3,"winter"
2024-01-17,1,17,23,145,0,0,16,3.3,0,17.7,44,0,3,"winter"
2024-01-18,1,18,0,67,0,0,15.6,3.5,0,16.7,56,0,3,"winter"
2024-01-18,1,18,5,109,0,0,14.6,2.9,0,16.1,51,0,3,"winter"
2024-01-18,1,18,6,441,0,0,14.1,2.3,0,15.5,51,0,3,"winter"
2024-01-18,1,18,7,843,0,0,14,2.2,0,15.4,51,0,3,"winter"
2024-01-18,1,18,8,1231,0,0,14,2.2,1,15.3,54,0,3,"winter"
2024-01-18,1,18,9,743,0,0,15.2,1.1,1,16.3,52,0,3,"winter"
2024-01-18,1,18,10,581,0,0,17,1.1,1,18.1,46,0,3,"winter"
2024-01-18,1,18,11,580,0,0,18.7,1.3,1,20.1,37,0,3,"winter"
2024-01-18,1,18,12,697,0,0,19.7,2.2,1,20.6,43,0,3,"winter"
2024-01-18,1,18,13,808,0,0,21.7,0.5,1,22.5,37,0,2,"winter"
2024-01-18,1,18,14,939,0,0,23.4,1.5,1,24.1,34,0,3,"winter"
2024-01-18,1,18,15,1024,0,0,24.9,0.8,1,25.4,30,0,3,"winter"
2024-01-18,1,18,16,951,0,0,24.8,1,1,25.9,29,0,3,"winter"
2024-01-18,1,18,17,1244,0,0,24.3,2.6,1,25.8,27,0,3,"winter"
2024-01-18,1,18,18,1632,0,0,21.7,4.9,1,22.7,41,0,3,"winter"
2024-01-18,1,18,19,1128,0,0,20.7,2.9,0,21.2,47,0,3,"winter"
2024-01-18,1,18,20,759,0,0,20.3,0.7,0,19.9,58,0,3,"winter"
2024-01-18,1,18,21,614,0,0,19.7,1.5,0,19.4,60,0,3,"winter"
2024-01-18,1,18,22,282,0,0,18.4,3.4,0,18.8,58,0,3,"winter"
2024-01-18,1,18,23,150,0,0,17.1,3.7,0,17.6,62,0,3,"winter"
2024-01-19,1,19,0,75,0,0,16.1,3.3,0,16.4,68,0,3,"winter"
2024-01-19,1,19,5,101,0,0,15.2,1.3,0,15.4,70,0,3,"winter"
2024-01-19,1,19,6,396,0,0,13.7,0.7,0,13.8,79,0,3,"winter"
2024-01-19,1,19,7,773,0,0,13.2,1.3,0,13.3,82,0,3,"winter"
2024-01-19,1,19,8,1158,0,0,12.8,2.4,1,13.1,82,0,3,"winter"
2024-01-19,1,19,9,830,0,0,14.1,1.6,1,14.1,79,0,3,"winter"
2024-01-19,1,19,10,597,0,0,16.8,1.8,1,17.4,57,0,3,"winter"
2024-01-19,1,19,11,620,0,0,18.9,3.5,1,19.8,48,0,3,"winter"
2024-01-19,1,19,12,652,0,0,21.2,2.3,1,21.5,43,0,3,"winter"
2024-01-19,1,19,13,813,0,0,23.8,1.8,1,23.8,33,0,3,"winter"
2024-01-19,1,19,14,963,0,0,24.1,2.5,1,25,27,0,3,"winter"
2024-01-19,1,19,15,1000,0,0,24.1,2.7,1,25.9,22,0,3,"winter"
2024-01-19,1,19,16,887,0,0,24,2.7,1,26.3,20,0,3,"winter"
2024-01-19,1,19,17,1129,0,0,23.7,1.8,1,26.1,18,0,3,"winter"
2024-01-19,1,19,18,1349,0,0,22.5,3.7,1,24.8,23,0,3,"winter"
2024-01-19,1,19,19,1021,0,0,20.5,3.6,0,22.5,29,0,3,"winter"
2024-01-19,1,19,20,773,0,0,18.3,4.6,0,20.2,36,0,3,"winter"
2024-01-19,1,19,21,535,0,0,16.9,5,0,18.9,40,0,3,"winter"
2024-01-19,1,19,22,317,0,0,16,4.8,0,17.9,42,0,3,"winter"
2024-01-19,1,19,23,199,0,0,15.1,5.4,0,17.2,43,0,2,"winter"
2024-01-20,1,20,0,118,1,0,14.1,5.5,0,16.3,44,0,2,"winter"
2024-01-20,1,20,5,50,1,0,14.1,2.6,0,15.5,53,0,3,"winter"
2024-01-20,1,20,6,180,1,0,14.3,2.9,0,15.3,60,0,2,"winter"
2024-01-20,1,20,7,297,1,0,14.2,3.1,0,15.1,63,0,2,"winter"
2024-01-20,1,20,8,518,1,0,13.5,3.5,1,14.9,57,0,2,"winter"
2024-01-20,1,20,9,501,1,0,14.6,3.3,1,16.1,50,0,3,"winter"
2024-01-20,1,20,10,567,1,0,15.3,6.8,1,17.6,43,0,3,"winter"
2024-01-20,1,20,11,632,1,0,16.1,9,1,18.5,42,0,3,"winter"
2024-01-20,1,20,12,720,1,0,18.4,6.9,1,20.6,37,0,3,"winter"
2024-01-20,1,20,13,879,1,0,19.6,7,1,21.7,35,0,3,"winter"
2024-01-20,1,20,14,1005,1,0,21.5,6.5,1,23.1,32,0,3,"winter"
2024-01-20,1,20,15,836,1,0,22.3,7.4,1,24.1,31,0,3,"winter"
2024-01-20,1,20,16,690,1,0,22.4,8.7,1,24.7,30,0,2,"winter"
2024-01-20,1,20,17,576,1,0,22,8.7,1,24.3,30,0,3,"winter"
2024-01-20,1,20,18,556,1,0,21.8,6.2,1,24.1,28,0,3,"winter"
2024-01-20,1,20,19,549,1,0,20.2,5,0,22,35,0,3,"winter"
2024-01-20,1,20,20,414,1,0,18.7,4.4,0,20.3,40,0,3,"winter"
2024-01-20,1,20,21,393,1,0,17.8,4.3,0,19.3,44,0,3,"winter"
2024-01-20,1,20,22,288,1,0,17.5,3.2,0,18.7,47,0,3,"winter"
2024-01-20,1,20,23,163,1,0,17,2.9,0,18.1,50,0,3,"winter"
2024-01-21,1,21,0,127,1,0,16.4,2.2,0,17.3,53,0,0,"winter"
2024-01-21,1,21,5,27,1,0,14.2,0.7,0,14.5,70,0,1,"winter"
2024-01-21,1,21,6,105,1,0,13.3,1.8,0,13.8,73,0,2,"winter"
2024-01-21,1,21,7,167,1,0,12.5,2.3,0,13.2,75,0,2,"winter"
2024-01-21,1,21,8,332,1,0,12.3,2.2,1,12.8,78,0,2,"winter"
2024-01-21,1,21,9,528,1,0,14.1,1.8,1,14.5,72,0,0,"winter"
2024-01-21,1,21,10,774,1,0,17.4,2.9,1,18,57,0,0,"winter"
2024-01-21,1,21,11,986,1,0,19.9,5.6,1,20.8,46,0,0,"winter"
2024-01-21,1,21,12,886,1,0,23,4.4,1,22.7,42,0,0,"winter"
2024-01-21,1,21,13,755,1,0,25.9,3.8,1,24.9,38,0,0,"winter"
2024-01-21,1,21,14,585,1,0,25.5,11.6,1,26.1,34,0,0,"winter"
2024-01-21,1,21,15,542,1,0,24.2,14.2,1,26.3,30,0,3,"winter"
2024-01-21,1,21,16,450,1,0,21.7,14.8,1,23.9,41,0.4,80,"winter"
2024-01-21,1,21,17,469,1,0,21,10.8,1,22.9,41,0.3,80,"winter"
2024-01-21,1,21,18,467,1,0,21.9,5.4,1,23.1,39,0.1,3,"winter"
2024-01-21,1,21,19,430,1,0,20.9,3.5,0,21.2,51,0,3,"winter"
2024-01-21,1,21,20,410,1,0,18.9,5.1,0,19.4,57,0,2,"winter"
2024-01-21,1,21,21,350,1,0,17,5.4,0,17.6,63,0,0,"winter"
2024-01-21,1,21,22,219,1,0,15.9,6.2,0,16.6,68,0,2,"winter"
2024-01-21,1,21,23,88,1,0,15.5,6.4,0,16.1,72,0,0,"winter"
2024-01-22,1,22,0,41,0,0,14.9,6,0,15.6,72,0,3,"winter"
2024-01-22,1,22,5,103,0,0,12.8,4.2,0,13.2,86,0,2,"winter"
2024-01-22,1,22,6,417,0,0,11.8,3.3,0,12,92,0,3,"winter"
2024-01-22,1,22,7,790,0,0,12,2.3,0,12.1,92,0,3,"winter"
2024-01-22,1,22,8,1198,0,0,12,2.8,1,12.2,91,0,3,"winter"
2024-01-22,1,22,9,766,0,0,14,0.5,1,13.7,86,0,2,"winter"
2024-01-22,1,22,10,615,0,0,17.1,2.9,1,16.9,72,0,1,"winter"
2024-01-22,1,22,11,579,0,0,19.3,4.1,1,19.2,64,0,3,"winter"
2024-01-22,1,22,12,630,0,0,21.2,3.2,1,21.1,53,0,2,"winter"
2024-01-22,1,22,13,792,0,0,22.5,10.7,1,23.5,39,0,2,"winter"
2024-01-22,1,22,14,934,0,0,22.3,15.1,1,24.2,34,0,3,"winter"
2024-01-22,1,22,15,952,0,0,21.4,17.9,1,24.5,33,0,3,"winter"
2024-01-22,1,22,16,901,0,0,20.1,19.5,1,23.7,34,0.1,3,"winter"
2024-01-22,1,22,17,1245,0,0,20.1,18.2,1,23.5,35,0,3,"winter"
2024-01-22,1,22,18,1641,0,0,20.6,12.8,1,23.4,33,0,1,"winter"
2024-01-22,1,22,19,1112,0,0,19.8,7.7,0,21.7,38,0,2,"winter"
2024-01-22,1,22,20,734,0,0,18.9,6.5,0,20.5,43,0,1,"winter"
2024-01-22,1,22,21,591,0,0,17.8,6.5,0,19.4,47,0,0,"winter"
2024-01-22,1,22,22,256,0,0,16.8,6.3,0,18.1,53,0,0,"winter"
2024-01-22,1,22,23,104,0,0,15.9,5.7,0,17,59,0,0,"winter"
2024-01-23,1,23,0,36,0,0,14.9,4.3,0,15.8,64,0,0,"winter"
2024-01-23,1,23,5,94,0,0,10.8,4.1,0,11.4,90,0,1,"winter"
2024-01-23,1,23,6,428,0,0,10.6,3.1,0,11,94,0,1,"winter"
2024-01-23,1,23,7,904,0,0,10.2,3.3,0,10.7,95,0,2,"winter"
2024-01-23,1,23,8,1224,0,0,10.2,3.4,1,10.7,94,0,2,"winter"
2024-01-23,1,23,9,849,0,0,13.1,2,1,13.3,82,0,2,"winter"
2024-01-23,1,23,10,667,0,0,17.3,2.5,1,17.4,65,0,2,"winter"
2024-01-23,1,23,11,594,0,0,20.3,4,1,20.4,53,0,1,"winter"
2024-01-23,1,23,12,656,0,0,22.3,9.2,1,22.8,42,0,2,"winter"
2024-01-23,1,23,13,745,0,0,22.8,13.8,1,23.9,37,0,1,"winter"
2024-01-23,1,23,14,902,0,0,23,15.8,1,24.8,32,0,2,"winter"
2024-01-23,1,23,15,1022,0,0,22.4,18.1,1,25.3,30,0,2,"winter"
2024-01-23,1,23,16,957,0,0,21.8,19.3,1,25.3,28,0,0,"winter"
2024-01-23,1,23,17,1267,0,0,20.5,19.5,1,24.6,28,0,0,"winter"
2024-01-23,1,23,18,1613,0,0,20.3,16.6,1,23.5,34,0,0,"winter"
2024-01-23,1,23,19,1160,0,0,19,13,0,21.4,42,0,0,"winter"
2024-01-23,1,23,20,770,0,0,17.8,11,0,19.8,49,0,0,"winter"
2024-01-23,1,23,21,520,0,0,17.3,8.9,0,18.7,55,0,0,"winter"
2024-01-23,1,23,22,263,0,0,16.6,6.3,0,17.6,59,0,0,"winter"
2024-01-23,1,23,23,121,0,0,15.4,5.8,0,16.4,63,0,0,"winter"
2024-01-24,1,24,0,56,0,0,14.6,5.1,0,15.4,69,0,0,"winter"
2024-01-24,1,24,5,106,0,0,10.5,3.4,0,10.8,99,0,45,"winter"
2024-01-24,1,24,6,454,0,0,10.4,2.9,0,10.7,99,0,45,"winter"
2024-01-24,1,24,7,887,0,0,10.6,2.3,0,10.7,99,0,45,"winter"
2024-01-24,1,24,8,1294,0,0,10.3,2.8,1,10.6,99,0,45,"winter"
2024-01-24,1,24,9,835,0,0,13.2,1.3,1,13,88,0,0,"winter"
2024-01-24,1,24,10,598,0,0,16.9,2.5,1,16.8,71,0,0,"winter"
2024-01-24,1,24,11,580,0,0,20.2,1.8,1,19.7,59,0,1,"winter"
2024-01-24,1,24,12,585,0,0,22.8,1.9,1,21.7,48,0,1,"winter"
2024-01-24,1,24,13,790,0,0,23.3,8.2,1,24,33,0,3,"winter"
2024-01-24,1,24,14,930,0,0,22.4,15.3,1,24.8,28,0,3,"winter"
2024-01-24,1,24,15,1037,0,0,21.7,18.5,1,25,28,0,3,"winter"
2024-01-24,1,24,16,885,0,0,20.4,19.5,1,24.9,23,0,3,"winter"
2024-01-24,1,24,17,1253,0,0,19.6,19.5,1,24.2,24,0,3,"winter"
2024-01-24,1,24,18,1647,0,0,19.8,13.8,1,23.3,28,0,3,"winter"
2024-01-24,1,24,19,1092,0,0,19.1,9.5,0,21.7,33,0,3,"winter"
2024-01-24,1,24,20,742,0,0,18.3,6.6,0,20.2,41,0,3,"winter"
2024-01-24,1,24,21,600,0,0,17.5,5.2,0,19,46,0,3,"winter"
2024-01-24,1,24,22,290,0,0,16.6,4.5,0,17.9,50,0,3,"winter"
2024-01-24,1,24,23,154,0,0,15.8,4,0,17,55,0,3,"winter"
2024-01-25,1,25,0,39,0,0,15,3.2,0,15.9,62,0,2,"winter"
2024-01-25,1,25,5,104,0,0,11.6,2.7,0,12.4,78,0,0,"winter"
2024-01-25,1,25,6,431,0,0,12.1,1.3,0,12.5,80,0,0,"winter"
2024-01-25,1,25,7,874,0,0,12.2,0.8,0,12.6,78,0,0,"winter"
2024-01-25,1,25,8,1252,0,0,12.2,1.5,1,12.6,79,0,0,"winter"
2024-01-25,1,25,9,828,0,0,13.7,1.1,1,14,74,0,0,"winter"
2024-01-25,1,25,10,585,0,0,17,3.3,1,17.6,59,0,0,"winter"
2024-01-25,1,25,11,566,0,0,20,4.7,1,20.3,53,0,0,"winter"
2024-01-25,1,25,12,639,0,0,23.7,2.6,1,22.8,44,0,0,"winter"
2024-01-25,1,25,13,798,0,0,25.5,4.7,1,24.8,35,0,0,"winter"
2024-01-25,1,25,14,914,0,0,25.3,10.5,1,26.4,26,0,1,"winter"
2024-01-25,1,25,15,1014,0,0,24.1,15,1,26.9,22,0,2,"winter"
2024-01-25,1,25,16,882,0,0,22.3,19,1,26.6,21,0,1,"winter"
2024-01-25,1,25,17,1196,0,0,20.9,19.1,1,26,17,0,0,"winter"
2024-01-25,1,25,18,1567,0,0,21.1,13.2,1,25.2,18,0,0,"winter"
2024-01-25,1,25,19,1120,0,0,19.8,8.2,0,22.9,25,0,0,"winter"
2024-01-25,1,25,20,731,0,0,18.2,8.1,0,20.8,33,0,0,"winter"
2024-01-25,1,25,21,566,0,0,17.4,7.4,0,19.7,39,0,0,"winter"
2024-01-25,1,25,22,331,0,0,16.1,6.6,0,18.3,41,0,0,"winter"
2024-01-25,1,25,23,163,0,0,15.1,5.8,0,17.2,45,0,0,"winter"
2024-01-26,1,26,0,95,0,0,13.8,4.3,0,15.5,52,0,0,"winter"
2024-01-26,1,26,5,89,0,0,11,3.4,0,12.1,75,0,0,"winter"
2024-01-26,1,26,6,385,0,0,10.3,2.6,0,11.3,79,0,0,"winter"
2024-01-26,1,26,7,851,0,0,10.7,1.5,0,11.4,80,0,0,"winter"
2024-01-26,1,26,8,1074,0,0,11,1.3,1,11.7,79,0,0,"winter"
2024-01-26,1,26,9,787,0,0,12.7,0.8,1,13.2,73,0,0,"winter"
2024-01-26,1,26,10,602,0,0,16,2.9,1,16.8,58,0,0,"winter"
2024-01-26,1,26,11,603,0,0,19.5,4,1,20,48,0,0,"winter"
2024-01-26,1,26,12,631,0,0,23,1.8,1,22.5,38,0,0,"winter"
2024-01-26,1,26,13,766,0,0,25.4,1.8,1,24.4,33,0,0,"winter"
2024-01-26,1,26,14,883,0,0,25.7,6.7,1,26.3,24,0,0,"winter"
2024-01-26,1,26,15,939,0,0,24.8,11.9,1,27.2,18,0,0,"winter"
2024-01-26,1,26,16,798,0,0,23.7,13.5,1,27,19,0,0,"winter"
2024-01-26,1,26,17,1153,0,0,22.3,14.8,1,26.7,16,0,0,"winter"
2024-01-26,1,26,18,1451,0,0,20.8,16,1,25.4,18,0,0,"winter"
2024-01-26,1,26,19,1086,0,0,19.4,11.8,0,23,25,0,0,"winter"
2024-01-26,1,26,20,753,0,0,18,10.9,0,21.1,32,0,0,"winter"
2024-01-26,1,26,21,577,0,0,17.2,8,0,19.8,35,0,0,"winter"
2024-01-26,1,26,22,304,0,0,15.6,6.6,0,18.2,37,0,0,"winter"
2024-01-26,1,26,23,178,0,0,14.3,5.9,0,16.8,39,0,0,"winter"
2024-01-27,1,27,0,108,1,0,13,5.7,0,15.2,47,0,0,"winter"
2024-01-27,1,27,5,44,1,0,9,3.8,0,10.5,76,0,0,"winter"
2024-01-27,1,27,6,179,1,0,9.9,2.9,0,11.1,75,0,0,"winter"
2024-01-27,1,27,7,308,1,0,10.4,1.8,0,11.4,75,0,0,"winter"
2024-01-27,1,27,8,547,1,0,10.9,1.3,1,11.7,76,0,0,"winter"
2024-01-27,1,27,9,535,1,0,12.9,0.4,1,13.5,68,0,0,"winter"
2024-01-27,1,27,10,577,1,0,16,3.6,1,16.9,57,0,0,"winter"
2024-01-27,1,27,11,573,1,0,19,6.6,1,20.1,45,0,0,"winter"
2024-01-27,1,27,12,707,1,0,22.3,5.8,1,22.6,37,0,0,"winter"
2024-01-27,1,27,13,906,1,0,25.1,4,1,24.8,29,0,0,"winter"
2024-01-27,1,27,14,933,1,0,26.7,1.8,1,26.4,23,0,0,"winter"
2024-01-27,1,27,15,808,1,0,27,0.7,1,27,23,0,0,"winter"
2024-01-27,1,27,16,632,1,0,25.7,4.7,1,27.9,18,0,1,"winter"
2024-01-27,1,27,17,540,1,0,23.9,7.7,1,27.6,13,0,1,"winter"
2024-01-27,1,27,18,547,1,0,22.6,7.6,1,26.4,13,0,1,"winter"
2024-01-27,1,27,19,536,1,0,20.7,5,0,23.8,19,0,1,"winter"
2024-01-27,1,27,20,479,1,0,19.1,4,0,21.7,25,0,2,"winter"
2024-01-27,1,27,21,402,1,0,18.2,3.3,0,20.5,29,0,2,"winter"
2024-01-27,1,27,22,273,1,0,16.5,5.1,0,19.1,32,0,1,"winter"
2024-01-27,1,27,23,212,1,0,13.5,6.2,0,16.3,37,0,0,"winter"
2024-01-28,1,28,0,106,1,0,12.2,5.9,0,14.8,43,0,0,"winter"
2024-01-28,1,28,5,33,1,0,11.6,2.5,0,13.1,60,0,3,"winter"
2024-01-28,1,28,6,115,1,0,12.1,2.7,0,13.7,56,0,2,"winter"
2024-01-28,1,28,7,178,1,0,9.9,3.9,0,11.8,61,0,3,"winter"
2024-01-28,1,28,8,348,1,0,10.3,2.1,1,12.1,57,0,3,"winter"
2024-01-28,1,28,9,568,1,0,11.8,3.1,1,13.7,50,0,1,"winter"
2024-01-28,1,28,10,746,1,0,14,8,1,17,35,0,1,"winter"
2024-01-28,1,28,11,918,1,0,16.1,13,1,19.2,35,0,0,"winter"
2024-01-28,1,28,12,946,1,0,18.9,10.8,1,20.9,31,0,0,"winter"
2024-01-28,1,28,13,805,1,0,21.3,10.5,1,22.7,28,0,0,"winter"
2024-01-28,1,28,14,628,1,0,23,9.4,1,24.2,25,0,1,"winter"
2024-01-28,1,28,15,503,1,0,23.9,7.6,1,25.4,22,0,0,"winter"
2024-01-28,1,28,16,444,1,0,23.5,5.8,1,25.8,20,0,3,"winter"
2024-01-28,1,28,17,394,1,0,22.8,5.6,1,25.7,19,0,1,"winter"
2024-01-28,1,28,18,445,1,0,22.5,4.8,1,25.3,19,0,1,"winter"
2024-01-28,1,28,19,483,1,0,21,3.3,0,23.5,23,0,3,"winter"
2024-01-28,1,28,20,389,1,0,19.1,3.7,0,21.5,27,0,3,"winter"
2024-01-28,1,28,21,392,1,0,17.1,4.8,0,19.6,31,0,3,"winter"
2024-01-28,1,28,22,234,1,0,15.7,4.3,0,18.2,33,0,3,"winter"
2024-01-28,1,28,23,97,1,0,15.1,4.3,0,17.6,35,0,3,"winter"
2024-01-29,1,29,0,23,0,0,15.4,2.5,0,17.7,34,0,3,"winter"
2024-01-29,1,29,5,104,0,0,11.5,3.1,0,13.6,48,0,2,"winter"
2024-01-29,1,29,6,442,0,0,10.8,2.2,0,12.6,53,0,3,"winter"
2024-01-29,1,29,7,879,0,0,11.4,1.6,0,13.3,49,0,3,"winter"
2024-01-29,1,29,8,1243,0,0,11.5,1.8,1,13.4,49,0,3,"winter"
2024-01-29,1,29,9,793,0,0,11.9,3.1,1,13.9,49,0,3,"winter"
2024-01-29,1,29,10,602,0,0,13.9,3.7,1,15.6,49,0,3,"winter"
2024-01-29,1,29,11,617,0,0,15.3,7.5,1,17.5,46,0,3,"winter"
2024-01-29,1,29,12,623,0,0,18,6.5,1,19.8,42,0,3,"winter"
2024-01-29,1,29,13,786,0,0,20.1,6.1,1,21.6,38,0,3,"winter"
2024-01-29,1,29,14,953,0,0,22.1,4.7,1,23.2,35,0,3,"winter"
2024-01-29,1,29,15,1025,0,0,22.4,4.1,1,24,31,0,3,"winter"
2024-01-29,1,29,16,953,0,0,22.2,5.4,1,24.2,29,0,3,"winter"
2024-01-29,1,29,17,1257,0,0,21.9,5.7,1,24.1,27,0,3,"winter"
2024-01-29,1,29,18,1648,0,0,22.4,1.6,1,24,28,0,3,"winter"
2024-01-29,1,29,19,1159,0,0,21,3.2,0,22.7,31,0,3,"winter"
2024-01-29,1,29,20,764,0,0,18.9,4.4,0,20.8,35,0,3,"winter"
2024-01-29,1,29,21,593,0,0,17.8,4.8,0,19.8,36,0,3,"winter"
2024-01-29,1,29,22,283,0,0,17.3,3.6,0,19.2,38,0,3,"winter"
2024-01-29,1,29,23,131,0,0,16.3,5.1,0,18.4,40,0,3,"winter"
2024-01-30,1,30,0,54,0,0,16.1,4.3,0,18.1,41,0,3,"winter"
2024-01-30,1,30,5,119,0,0,12.7,2.5,0,14.3,54,0,3,"winter"
2024-01-30,1,30,6,458,0,0,12.8,2.2,0,14.4,52,0,3,"winter"
2024-01-30,1,30,7,913,0,0,13.5,1.5,0,14.8,53,0,3,"winter"
2024-01-30,1,30,8,1278,0,0,12.6,4.4,1,14.5,53,0,3,"winter"
2024-01-30,1,30,9,857,0,0,13.8,4.6,1,15.5,53,0,3,"winter"
2024-01-30,1,30,10,619,0,0,15.7,3.1,1,17.1,48,0,3,"winter"
2024-01-30,1,30,11,592,0,0,16.8,5.6,1,18.8,40,0,3,"winter"
2024-01-30,1,30,12,693,0,0,17.7,6.6,1,19.6,41,0,3,"winter"
2024-01-30,1,30,13,770,0,0,19.8,5.3,1,21.6,36,0,3,"winter"
2024-01-30,1,30,14,997,0,0,21,4.4,1,22.9,31,0,3,"winter"
2024-01-30,1,30,15,999,0,0,21.9,2.6,1,23.8,27,0,3,"winter"
2024-01-30,1,30,16,919,0,0,22,2.3,1,24,25,0,3,"winter"
2024-01-30,1,30,17,1274,0,0,21.8,1.3,1,23.6,26,0,3,"winter"
2024-01-30,1,30,18,1644,0,0,22.1,1.8,1,24.1,24,0,3,"winter"
2024-01-30,1,30,19,1188,0,0,20.8,1.8,0,22.6,28,0,3,"winter"
2024-01-30,1,30,20,774,0,0,20,1.6,0,21.6,33,0,3,"winter"
2024-01-30,1,30,21,551,0,0,18.2,3.6,0,20.3,32,0,3,"winter"
2024-01-30,1,30,22,303,0,0,16.2,3.6,0,18.3,37,0,3,"winter"
2024-01-30,1,30,23,137,0,0,15.1,3.4,0,17.1,41,0,3,"winter"
2024-01-31,1,31,0,49,0,0,16.9,2,0,18.6,38,0,3,"winter"
2024-01-31,1,31,5,125,0,0,11.2,3.2,0,13,55,0,3,"winter"
2024-01-31,1,31,6,458,0,0,10,3,0,11.7,61,0,3,"winter"
2024-01-31,1,31,7,902,0,0,10.1,3.1,0,11.8,62,0,3,"winter"
2024-01-31,1,31,8,1316,0,0,10.9,3.1,1,12.5,61,0,3,"winter"
2024-01-31,1,31,9,786,0,0,12.9,2.2,1,14.1,59,0,3,"winter"
2024-01-31,1,31,10,645,0,0,15.8,1.5,1,17,48,0,3,"winter"
2024-01-31,1,31,11,602,0,0,17.4,2.6,1,18.9,41,0,3,"winter"
2024-01-31,1,31,12,648,0,0,20.2,2.5,1,21.9,32,0,3,"winter"
2024-01-31,1,31,13,832,0,0,22,0.4,1,23.2,31,0,3,"winter"
2024-01-31,1,31,14,978,0,0,22.3,1.9,1,23.8,30,0,3,"winter"
2024-01-31,1,31,15,1063,0,0,22.6,2.3,1,24.3,28,0,3,"winter"
2024-01-31,1,31,16,1037,0,0,21.9,5.1,1,24.1,27,0,3,"winter"
2024-01-31,1,31,17,1186,0,0,20.1,8.8,1,22.4,34,0.4,80,"winter"
2024-01-31,1,31,18,1629,0,0,20.6,8.6,1,23.2,30,0,3,"winter"
2024-01-31,1,31,19,1139,0,0,19.2,8.7,0,21.3,38,0,3,"winter"
2024-01-31,1,31,20,839,0,0,18.4,6.5,0,20,44,0,3,"winter"
2024-01-31,1,31,21,611,0,0,18.1,5,0,19.2,51,0.3,80,"winter"
2024-01-31,1,31,22,308,0,0,17.7,3.2,0,18.2,58,0,3,"winter"
2024-01-31,1,31,23,169,0,0,16.6,5.2,0,17.2,64,0,3,"winter"
2024-02-01,2,1,0,64,0,0,16.6,4.3,0,17,67,0,3,"winter"
2024-02-01,2,1,5,111,0,0,15.1,4.2,0,15.1,82,1.1,80,"winter"
2024-02-01,2,1,6,428,0,0,14.7,4.6,0,14.7,84,0.2,80,"winter"
2024-02-01,2,1,7,880,0,0,14.7,4,0,14.5,87,0,2,"winter"
2024-02-01,2,1,8,1264,0,0,14,4.3,1,13.9,91,0,2,"winter"
2024-02-01,2,1,9,793,0,0,16.3,3.2,1,15.8,83,0,1,"winter"
2024-02-01,2,1,10,614,0,0,19.6,1.8,1,19.3,62,0,1,"winter"
2024-02-01,2,1,11,590,0,0,21.5,3.3,1,21.7,46,0,3,"winter"
2024-02-01,2,1,12,618,0,0,23.7,6.4,1,23.6,42,0,3,"winter"
2024-02-01,2,1,13,780,0,0,23.2,9.6,1,24.3,37,0,3,"winter"
2024-02-01,2,1,14,953,0,0,23,13,1,25,35,0,3,"winter"
2024-02-01,2,1,15,954,0,0,23.8,13.2,1,25.5,33,0,3,"winter"
2024-02-01,2,1,16,967,0,0,22.5,14.6,1,25.4,31,0,3,"winter"
2024-02-01,2,1,17,1252,0,0,22.2,14.1,1,25.2,30,0,3,"winter"
2024-02-01,2,1,18,1639,0,0,21.8,12.6,1,24.6,30,0,3,"winter"
2024-02-01,2,1,19,1185,0,0,20.5,11.3,0,22.9,36,0,2,"winter"
2024-02-01,2,1,20,816,0,0,19,15.8,0,21.3,49,0,2,"winter"
2024-02-01,2,1,21,635,0,0,18.5,13.9,0,20.3,55,0,2,"winter"
2024-02-01,2,1,22,303,0,0,18,12.6,0,19.5,59,0,2,"winter"
